data_somministrazione;area;totale;sesso_maschile;sesso_femminile;prima_dose;seconda_dose;pregressa_infezione;dose_aggiuntiva;codice_NUTS1;codice_NUTS2;codice_regione_ISTAT;nome_area;Latitudine;Longitudine;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;nuovi_positivi;dimessi_guariti;deceduti;totale_casi;tamponi;casi_testati
2021-08-17;LOM;33281;18420;14861;17416;14681;1184;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;320;39;359;12547;12906;-120;374;815646;33862;862414;13065784;5030548
2021-08-17;CAM;22282;12045;10237;7290;14442;550;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;327;18;345;8714;9059;-66;335;422049;7656;438764;5903741;3396083
2021-08-17;PUG;20015;10384;9631;9332;9984;699;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;137;23;160;4041;4201;-34;165;249065;6684;259950;3098711;1331284
2021-08-17;TOS;26028;14047;11981;11486;14045;497;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;309;38;347;11927;12274;-114;396;243667;6958;262899;5701825;2606498
2021-08-17;PAB;1252;690;562;790;392;70;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;16;1;17;507;524;48;43;72495;1184;74203;1778845;442872
2021-08-17;BAS;3508;1763;1745;1398;2044;66;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;36;1;37;1108;1145;25;49;26414;595;28154;423440;222909
2021-08-17;ABR;6582;3468;3114;2822;3542;218;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;56;5;61;1971;2032;62;76;72985;2518;77535;1928957;763162
2021-08-17;LIG;9875;5183;4692;3644;6122;109;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;75;12;87;1662;1749;-64;133;101527;4372;107648;2021956;773948
2021-08-17;MAR;7595;4040;3555;3085;4286;224;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;39;8;47;2958;3005;25;101;102126;3043;108174;1413527;823727
2021-08-17;PAT;5479;2894;2585;1977;3363;139;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;15;1;16;410;426;40;62;45022;1363;46811;944713;263385
2021-08-17;MOL;1669;879;790;342;1310;17;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;6;1;7;156;163;7;17;13386;492;14041;255989;222561
2021-08-17;VEN;19293;10481;8812;11234;7599;460;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;175;35;210;12755;12965;-451;422;421892;11657;446514;10138899;1989122
2021-08-17;VDA;561;307;254;211;342;8;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;4;0;4;115;119;1;8;11301;473;11893;157431;75268
2021-08-17;UMB;3670;1913;1757;2493;1088;89;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;32;2;34;2206;2240;-29;92;56329;1426;59995;1659057;416434
2021-08-17;LAZ;8350;4839;3511;4034;4194;122;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;505;66;571;17241;17812;-280;551;341729;8449;367990;8388310;4564368
2021-08-17;SIC;18574;9499;9075;10106;8142;326;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;607;77;684;19265;19949;1216;1229;231484;6148;257581;5524769;2091953
2021-08-18;LIG;12246;6605;5641;4250;7865;131;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;73;11;84;1705;1789;40;161;101645;4375;107809;2029046;776249
2021-08-18;MAR;6423;3424;2999;3216;2872;335;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;44;9;53;3042;3095;90;205;102241;3043;108379;1416410;825144
2021-08-18;PUG;20243;10722;9521;10741;8577;925;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;140;23;163;4158;4321;120;358;249301;6686;260308;3113265;1334403
2021-08-18;PAB;882;462;420;356;499;27;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;12;1;13;518;531;7;35;72523;1184;74238;1787823;444200
2021-08-18;VDA;687;356;331;235;433;19;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;4;0;4;122;126;7;13;11307;473;11906;158175;75703
2021-08-18;ABR;7382;3920;3462;3084;4107;191;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;61;5;66;1940;2006;-26;15;73026;2518;77550;1930471;763681
2021-08-18;UMB;4707;2464;2243;3442;1146;119;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;33;2;35;2170;2205;-35;117;56481;1426;60112;1664886;416846
2021-08-18;SIC;21951;11325;10626;11668;9909;374;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;621;80;701;19016;19717;-232;997;232688;6173;258578;5539807;2098864
2021-08-18;PIE;18171;9817;8354;11646;5771;754;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;136;14;150;3242;3392;26;305;354554;11706;369652;5775709;2181523
2021-08-18;EMR;22301;12215;10086;14594;6655;1052;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;369;47;416;12974;13390;-38;445;377819;13312;404521;7671607;1995230
2021-08-18;PAT;4643;2556;2087;1450;3104;89;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;16;1;17;401;418;-8;39;45069;1363;46850;948583;264933
2021-08-18;FVG;4736;2521;2215;3023;1480;233;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;30;9;39;888;927;-5;128;104811;3795;109533;2404890;738059
2021-08-18;BAS;3572;1975;1597;1500;1976;96;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;33;1;34;1159;1193;48;68;26433;596;28222;424459;223333
2021-08-18;LAZ;9543;5517;4026;3278;6145;120;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;524;64;588;17129;17717;-95;703;342521;8455;368693;8388310;4564368
2021-08-18;SAR;10694;5534;5160;5708;4856;130;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;165;18;183;7199;7382;19;429;59012;1546;67940;1616342;929510
2021-08-18;CAM;19593;10346;9247;7725;11293;575;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;336;20;356;8824;9180;121;558;422477;7665;439322;5918005;3398822
2021-08-18;LOM;30914;17062;13852;17895;11649;1370;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;319;39;358;12235;12593;-313;671;816623;33869;863085;13107260;5040501
2021-08-18;CAL;9463;4852;4611;3393;5970;100;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;119;10;129;3356;3485;83;279;69512;1282;74279;1042828;947728
2021-08-18;TOS;25956;13827;12129;12847;12505;604;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;315;39;354;11814;12168;-106;675;244446;6960;263574;5716599;2613025
2021-08-18;MOL;1347;706;641;344;981;22;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;8;1;9;144;153;-10;6;13402;492;14047;256324;222890
2021-08-18;VEN;23350;12586;10764;14234;8443;673;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;186;39;225;12619;12844;-121;692;422703;11659;447206;10176078;1991780
2021-08-19;VDA;265;158;107;70;180;15;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;4;0;4;121;125;-1;1;11309;473;11907;158319;75804
2021-08-19;BAS;3596;1871;1725;1671;1836;89;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;35;2;37;1193;1230;37;68;26464;596;28290;425635;223834
2021-08-19;LAZ;9313;5341;3972;3014;6190;109;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;526;65;591;17055;17646;-71;548;343134;8461;369241;8388310;4564368
2021-08-19;SIC;19570;9768;9802;10489;8767;314;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;641;83;724;19978;20702;985;1377;233064;6189;259955;5556072;2106912
2021-08-19;ABR;6722;3609;3113;3256;3274;192;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;61;6;67;1960;2027;21;99;73103;2519;77649;1936505;765868
2021-08-19;CAL;5874;2946;2928;2347;3468;59;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;125;11;136;3427;3563;78;231;69653;1291;74507;1045875;950242
2021-08-19;CAM;22020;11638;10382;9569;11774;677;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;340;23;363;8956;9319;139;647;422981;7669;439969;5932417;3402136
2021-08-19;VEN;19603;10690;8913;12256;6813;534;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;189;41;230;12540;12770;-74;588;423364;11660;447794;10209653;1994271
2021-08-19;TOS;24211;12846;11365;11921;11658;632;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;322;38;360;11996;12356;188;844;245096;6966;264418;5730826;2619753
2021-08-19;EMR;21574;11586;9988;11958;8737;879;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;376;47;423;13235;13658;268;576;378111;13315;405084;7693428;1996961
2021-08-19;UMB;5730;3042;2688;3940;1611;179;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;36;2;38;2133;2171;-34;11;56526;1426;60123;1665963;416977
2021-08-19;LIG;9840;5180;4660;2710;7020;110;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;74;13;87;1774;1861;72;212;101785;4375;108021;2035548;778379
2021-08-19;SAR;10762;5691;5071;5731;4898;133;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;175;20;195;7281;7476;94;451;59365;1550;68391;1621413;932298
2021-08-19;PAB;1752;968;784;1047;615;90;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;18;1;19;511;530;-1;22;72546;1184;74260;1793431;445040
2021-08-19;MOL;2284;1147;1137;609;1648;27;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;8;1;9;151;160;7;21;13416;492;14068;256826;223379
2021-08-19;LOM;28983;15943;13040;14777;13084;1122;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;309;42;351;12238;12589;-4;627;817251;33872;863712;13140875;5048450
2021-08-19;MAR;6273;3347;2926;3490;2454;329;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;45;9;54;2992;3046;-49;208;102498;3043;108587;1418788;826427
2021-08-19;PUG;17913;9335;8578;8799;8394;720;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;145;23;168;4166;4334;13;217;249503;6688;260525;3126026;1336852
2021-08-19;FVG;4915;2628;2287;1759;3006;150;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;26;10;36;861;897;-30;68;104906;3795;109598;2410074;739249
2021-08-19;PIE;15927;8570;7357;10586;4605;736;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;139;14;153;3283;3436;44;254;354764;11706;369906;5790993;2185501
2021-08-19;PAT;4638;2487;2151;1116;3437;85;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;19;1;20;427;447;29;47;45087;1363;46897;951856;266242
2021-08-20;FVG;6323;3566;2757;2750;3313;260;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;28;9;37;904;941;44;113;104974;3795;109710;2416687;740533
2021-08-20;LOM;27134;15014;12120;14131;11908;1095;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;314;41;355;11823;12178;-411;504;818163;33875;864216;13175422;5056498
2021-08-20;CAM;17414;9327;8087;7425;9424;565;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;348;22;370;9068;9438;119;539;423394;7676;440508;5945497;3404401
2021-08-20;PIE;16681;8965;7716;10395;5562;724;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;128;13;141;3380;3521;85;250;354928;11707;370156;5811884;2190038
2021-08-20;SAR;10176;5353;4823;4794;5232;150;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;179;19;198;7425;7623;147;403;59617;1554;68794;1627334;935367
2021-08-20;TOS;20234;11097;9137;9968;9768;498;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;330;41;371;12003;12374;18;700;245774;6970;265118;5743507;2624995
2021-08-20;VEN;19482;10550;8932;11324;7584;574;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;190;43;233;12431;12664;-106;505;423972;11663;448299;10246556;1996387
2021-08-20;LIG;9452;5040;4412;3140;6207;105;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;81;11;92;1829;1921;60;206;101931;4375;108227;2042216;780532
2021-08-20;SIC;18798;9362;9436;9858;8674;266;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;663;83;746;20519;21265;563;1508;233997;6201;261463;5573615;2114311
2021-08-20;PAB;3935;2075;1860;876;2975;84;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;17;1;18;488;506;-24;3;72573;1184;74263;1794598;445318
2021-08-20;PAT;5233;2889;2344;1504;3625;104;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;21;1;22;434;456;9;18;45096;1363;46915;952965;266686
2021-08-20;PUG;18038;9399;8639;8313;8982;743;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;156;22;178;4301;4479;145;347;249703;6690;260872;3140186;1339336
2021-08-20;BAS;3123;1679;1444;1451;1593;79;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;37;2;39;1206;1245;15;45;26494;596;28335;426588;224161
2021-08-20;MOL;2463;1296;1167;507;1936;20;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;6;1;7;137;144;-16;3;13435;492;14071;256926;223478
2021-08-20;VDA;473;240;233;142;316;15;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;4;0;4;141;145;20;22;11311;473;11929;159035;76176
2021-08-20;LAZ;8447;4757;3690;2117;6229;101;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;528;67;595;16941;17536;-110;661;343898;8468;369902;8388310;4564368
2021-08-20;UMB;4348;2316;2032;2921;1281;146;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;45;4;49;2165;2214;43;135;56618;1426;60258;1673340;417601
2021-08-20;EMR;19754;10761;8993;10256;8524;974;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;373;44;417;13523;13940;282;637;378462;13316;405718;7717406;1999197
2021-08-20;MAR;4964;2693;2271;2952;1687;325;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;49;9;58;2941;2999;-47;156;102700;3044;108743;1421364;827709
2021-08-20;ABR;6048;3166;2882;2033;3883;132;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;57;11;68;2016;2084;57;143;73188;2519;77791;1942770;768115
2021-08-20;CAL;7577;3828;3749;3018;4466;93;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;124;9;133;3507;3640;77;282;69855;1294;74789;1048111;952329
2021-08-21;ABR;3840;2097;1743;1729;1989;122;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;60;11;71;2078;2149;65;154;73276;2519;77944;1949188;770289
2021-08-21;PAB;1707;919;788;589;1076;42;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;17;1;18;517;535;29;39;72583;1184;74302;1801636;446318
2021-08-21;MOL;2171;1221;950;1102;1017;52;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;7;1;8;146;154;10;11;13436;492;14082;257219;223766
2021-08-21;TOS;17990;9962;8028;8147;9462;381;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;333;41;374;11891;12265;-109;639;246518;6974;265757;5757051;2630471
2021-08-21;BAS;3268;1778;1490;1711;1461;96;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;38;2;40;1225;1265;20;49;26523;596;28384;427377;224528
2021-08-21;UMB;2793;1465;1328;1613;1115;65;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;42;4;46;2059;2105;-109;163;56890;1426;60421;1679000;418232
2021-08-21;SIC;13739;7168;6571;6197;7353;189;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;677;84;761;21868;22629;1364;1739;234360;6213;263202;5594427;2122236
2021-08-21;LAZ;10223;5880;4343;3213;6903;107;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;528;68;596;16884;17480;-56;553;344499;8476;370455;8388310;4564368
2021-08-21;SAR;5622;3056;2566;3639;1893;90;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;190;20;210;7498;7708;85;313;59843;1556;69107;1634168;938601
2021-08-21;PIE;13349;7138;6211;7724;5090;535;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;133;12;145;3436;3581;60;225;355091;11709;370381;5833892;2195708
2021-08-21;CAM;9803;5396;4407;4078;5344;381;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;344;22;366;9115;9481;43;585;423934;7678;441093;5961792;3407615
2021-08-21;LOM;21337;11881;9456;9483;11079;775;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;319;41;360;11772;12132;-46;540;818746;33878;864756;13213994;5065960
2021-08-21;EMR;19119;10700;8419;10445;7776;898;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;376;46;422;13774;14196;256;622;378824;13318;406338;7745433;2000952
2021-08-21;CAL;3651;1862;1789;1441;2163;47;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;122;12;134;3704;3838;198;290;69945;1296;75079;1053101;956355
2021-08-21;VEN;12204;6884;5320;8297;3389;518;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;192;45;237;12457;12694;30;744;424683;11666;449043;10286052;1998933
2021-08-21;LIG;3080;1676;1404;903;2128;49;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;77;12;89;1898;1987;66;153;102016;4377;108380;2050441;783364
2021-08-21;MAR;2977;1664;1313;1492;1311;174;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;49;9;58;2920;2978;-21;198;102918;3045;108941;1424115;829148
2021-08-21;PAT;1324;786;538;609;672;43;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;21;2;23;462;485;29;42;45109;1363;46957;956025;267910
2021-08-21;FVG;2898;1560;1338;283;2575;40;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;30;9;39;899;938;-3;103;105077;3796;109811;2423961;742535
2021-08-21;VDA;443;221;222;94;331;18;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;4;0;4;148;152;7;23;11327;473;11952;159744;76634
2021-08-21;PUG;4320;2311;2009;1983;2101;236;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;163;24;187;4318;4505;26;364;250040;6691;261236;3157039;1341949
2021-08-22;CAL;1525;769;756;485;1021;19;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;118;12;130;3761;3891;53;213;70105;1296;75292;1054960;957834
2021-08-22;UMB;1470;773;697;479;977;14;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;49;4;53;2033;2086;-19;104;57013;1426;60525;1684395;418757
2021-08-22;SIC;10328;5502;4826;3912;6298;118;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;704;84;788;22672;23460;831;1350;234873;6219;264552;5605642;2128723
2021-08-22;FVG;2072;1187;885;793;1240;39;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;32;9;41;899;940;2;78;105152;3796;109888;2428502;744038
2021-08-22;PIE;9631;5261;4370;5144;4101;386;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;140;12;152;3491;3643;62;177;355205;11710;370558;5845437;2199694
2021-08-22;LAZ;8785;5311;3474;2533;6165;87;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;506;69;575;16783;17358;-122;454;345075;8476;370909;8388310;4564368
2021-08-22;CAM;6812;3877;2935;2535;4129;148;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;337;22;359;9175;9534;53;470;424350;7679;441563;5967210;3410479
2021-08-22;SAR;1162;650;512;403;756;3;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;193;21;214;7631;7845;137;256;59959;1559;69363;1637122;941071
2021-08-22;VEN;9261;5053;4208;5885;3107;269;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;187;48;235;12428;12663;-31;420;425134;11666;449463;10316060;2001042
2021-08-22;PAT;411;246;165;225;170;16;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;23;2;25;460;485;0;56;45165;1363;47013;958983;269093
2021-08-22;TOS;18533;9970;8563;7311;10904;318;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;349;43;392;11873;12265;0;594;247111;6975;266351;5768964;2635378
2021-08-22;LIG;760;441;319;173;579;8;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;78;11;89;1902;1991;4;162;102173;4378;108542;2055977;785684
2021-08-22;LOM;18208;10165;8043;7599;10067;542;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;311;41;352;11894;12246;114;406;819036;33880;865162;13243184;5073896
2021-08-22;PUG;1480;771;709;531;924;25;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;175;22;197;4428;4625;120;261;250178;6694;261497;3169665;1344127
2021-08-22;MOL;389;202;187;3;386;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;5;1;6;146;152;-2;3;13441;492;14085;257506;224048
2021-08-22;PAB;995;548;447;293;685;17;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;18;1;19;592;611;76;100;72607;1184;74402;1806802;447131
2021-08-22;MAR;109;60;49;75;26;8;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;45;10;55;2881;2936;-42;140;103100;3045;109081;1426798;830647
2021-08-22;VDA;177;88;89;8;169;0;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;4;0;4;155;159;7;11;11331;473;11963;160345;76975
2021-08-22;ABR;1832;948;884;536;1243;53;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;62;12;74;2095;2169;20;101;73357;2519;78045;1955859;772670
2021-08-22;BAS;2443;1282;1161;1025;1370;48;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;38;0;38;1242;1280;15;52;26559;597;28436;428627;225092
2021-08-22;EMR;16476;9048;7428;6741;9106;629;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;387;47;434;14035;14469;273;555;379103;13321;406893;7765652;2002774
2021-08-23;MOL;1725;934;791;270;1442;13;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;7;1;8;156;164;12;12;13441;492;14097;257898;224440
2021-08-23;MAR;6196;3341;2855;2278;3650;268;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;44;13;57;2889;2946;10;34;103124;3045;109115;1427407;830921
2021-08-23;PUG;30476;15807;14669;10770;18828;878;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;186;22;208;4423;4631;6;144;250316;6694;261641;3176951;1345902
2021-08-23;PAB;2132;1204;928;772;1327;33;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;19;1;20;570;590;-21;30;72658;1184;74432;1812346;448037
2021-08-23;BAS;3316;1736;1580;1369;1864;83;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;39;0;39;1239;1278;-2;8;26569;597;28444;428972;225253
2021-08-23;ABR;5921;3109;2812;1656;4120;145;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;59;12;71;2160;2231;62;150;73445;2519;78195;1964210;775712
2021-08-23;PIE;18401;9895;8506;8865;8942;594;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;143;12;155;3427;3582;-61;102;355367;11711;370660;5856179;2201913
2021-08-23;UMB;5294;2824;2470;1546;3664;84;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;52;4;56;2011;2067;-19;128;57159;1427;60653;1689633;419351
2021-08-23;VDA;404;205;199;91;299;14;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;3;0;3;159;162;3;5;11333;473;11968;161011;77351
2021-08-23;CAL;7682;3815;3867;2792;4783;107;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;123;8;131;3925;4056;165;257;70194;1299;75549;1057233;959542
2021-08-23;EMR;22626;11779;10847;11846;9481;1299;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.3417208;402;52;454;14278;14732;263;558;379393;13324;407449;7778869;2004424
2021-08-23;LAZ;22846;12446;10400;16345;5487;1014;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;538;67;605;16472;17077;-281;348;345696;8484;371257;8388310;4564368
2021-08-23;LOM;57498;31501;25997;23770;30438;3290;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;320;43;363;11938;12301;55;200;819181;33880;865362;13253673;5076404
2021-08-23;CAM;23725;12363;11362;9501;13352;872;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;361;23;384;8986;9370;-164;190;424701;7682;441753;5981881;3411908
2021-08-23;VEN;24540;13042;11498;10600;13238;702;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;186;48;234;12605;12839;176;331;425289;11666;449794;10326391;2002227
2021-08-23;SIC;24079;11903;12176;10796;12932;351;0;ITG;ITG1;19;Sicilia;38.11569725;13.3623567;729;88;817;23329;24146;686;1121;235288;6239;265673;5618207;2133932
2021-08-23;LIG;10592;5528;5064;3534;6937;121;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;84;11;95;1931;2026;35;57;102195;4378;108599;2058400;786575
2021-08-23;SAR;10524;5565;4959;5634;4712;178;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;197;22;219;7674;7893;48;311;60221;1560;69674;1639568;942534
2021-08-23;TOS;22759;11820;10939;11483;10544;732;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;366;41;407;11790;12197;-68;434;247610;6978;266785;5775547;2638370
2021-08-23;FVG;4794;2487;2307;2659;1786;349;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;34;11;45;866;911;-29;25;105206;3796;109913;2429978;744368
2021-08-23;PAT;4346;2293;2053;1438;2740;168;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;21;2;23;448;471;-14;33;45211;1364;47046;961846;270238
